2018-02-05_07-20-38-7240,         0.0912,         0.0754,         1.0000,        31.0000,        32.0000,        63.0000,         1.0000,     12781.5000
2018-02-05_07-20-39-3250,         0.0908,         0.0760,         0.0000,        30.0000,        36.0000,        66.0000,         2.0000,     12782.0000
2018-02-05_07-20-51-7410,         0.0910,         0.0756,         2.0000,        33.0000,        32.0000,        65.0000,         1.0000,     12791.9000
2018-02-05_07-20-52-2920,         0.0913,         0.0755,         1.0000,        28.0000,        33.0000,        61.0000,         1.0000,     12792.3000
2018-02-05_07-21-04-0590,         0.0912,         0.0760,         1.0000,        29.0000,        28.0000,        57.0000,         5.0000,     12801.7000
2018-02-05_07-21-04-6590,         0.0912,         0.0755,         1.0000,        29.0000,        32.0000,        61.0000,         7.0000,     12802.2000
2018-02-05_07-21-15-9760,         0.0908,         0.0758,         0.0000,        23.0000,        33.0000,        56.0000,         4.0000,     12811.3000
2018-02-05_07-21-16-5780,         0.0903,         0.0760,         2.0000,        29.0000,        27.0000,        56.0000,         1.0000,     12811.8000
2018-02-05_07-21-29-1450,         0.0916,         0.0760,         1.0000,        27.0000,        37.0000,        64.0000,         2.0000,     12821.8000
2018-02-05_07-21-29-7460,         0.0921,         0.0754,         1.0000,        25.0000,        28.0000,        53.0000,         0.0000,     12822.3000
2018-02-05_07-21-41-2620,         0.0904,         0.0761,         2.0000,        35.0000,        36.0000,        71.0000,         1.0000,     12831.5000
2018-02-05_07-21-41-8130,         0.0907,         0.0758,         2.0000,        35.0000,        31.0000,        66.0000,         2.0000,     12832.0000
2018-02-05_07-21-54-5320,         0.0916,         0.0761,         0.0000,        29.0000,        29.0000,        58.0000,         0.0000,     12842.1000
2018-02-05_07-21-55-1310,         0.0902,         0.0761,         2.0000,        27.0000,        36.0000,        63.0000,         2.0000,     12842.5000
2018-02-05_07-22-06-7990,         0.0896,         0.0755,         3.0000,        38.0000,        38.0000,        76.0000,         3.0000,     12851.8000
2018-02-05_07-22-07-3980,         0.0907,         0.0760,         1.0000,        22.0000,        28.0000,        50.0000,         1.0000,     12852.4000
2018-02-05_07-22-18-5650,         0.0903,         0.0761,         4.0000,        27.0000,        36.0000,        63.0000,         3.0000,     12861.3000
2018-02-05_07-22-19-1660,         0.0908,         0.0755,         1.0000,        33.0000,        32.0000,        65.0000,         5.0000,     12861.7000
2018-02-05_07-22-31-7840,         0.0899,         0.0761,         1.0000,        28.0000,        31.0000,        59.0000,         4.0000,     12871.8000
2018-02-05_07-22-32-3840,         0.0920,         0.0760,         2.0000,        35.0000,        26.0000,        61.0000,         5.0000,     12872.3000
2018-02-05_07-22-44-0010,         0.0910,         0.0760,         0.0000,        32.0000,        29.0000,        61.0000,         1.0000,     12881.6000
2018-02-05_07-22-44-6020,         0.0904,         0.0755,         4.0000,        38.0000,        36.0000,        74.0000,         3.0000,     12882.1000
2018-02-05_07-22-57-0210,         0.0901,         0.0761,         3.0000,        31.0000,        34.0000,        65.0000,         3.0000,     12892.0000
2018-02-05_07-22-57-6710,         0.0899,         0.0760,         0.0000,        32.0000,        35.0000,        67.0000,         3.0000,     12892.5000
2018-02-05_07-23-09-5370,         0.0909,         0.0754,         2.0000,        34.0000,        27.0000,        61.0000,         2.0000,     12902.0000
2018-02-05_07-23-10-1400,         0.0902,         0.0753,         0.0000,        29.0000,        27.0000,        56.0000,         3.0000,     12902.4000
2018-02-05_07-23-21-6040,         0.0918,         0.0755,         2.0000,        36.0000,        34.0000,        70.0000,         3.0000,     12911.6000
2018-02-05_07-23-22-2050,         0.0896,         0.0760,         2.0000,        35.0000,        34.0000,        69.0000,         1.0000,     12912.1000
2018-02-05_07-23-34-6240,         0.0906,         0.0761,         0.0000,        36.0000,        29.0000,        65.0000,         3.0000,     12922.0000
2018-02-05_07-23-35-2240,         0.0915,         0.0754,         2.0000,        29.0000,        28.0000,        57.0000,         4.0000,     12922.5000
2018-02-05_07-23-46-9400,         0.0909,         0.0761,         2.0000,        28.0000,        35.0000,        63.0000,        10.0000,     12931.8000
2018-02-05_07-23-47-5420,         0.0915,         0.0759,         0.0000,        29.0000,        26.0000,        55.0000,         1.0000,     12932.3000
2018-02-05_07-23-58-9070,         0.0906,         0.0760,         3.0000,        29.0000,        32.0000,        61.0000,         4.0000,     12941.4000
2018-02-05_07-23-59-5090,         0.0912,         0.0760,         1.0000,        28.0000,        35.0000,        63.0000,         3.0000,     12941.9000
2018-02-05_07-24-11-9790,         0.0932,         0.0758,         1.0000,        27.0000,        33.0000,        60.0000,         4.0000,     12951.8000
2018-02-05_07-24-12-5780,         0.0901,         0.0761,         0.0000,        28.0000,        31.0000,        59.0000,         3.0000,     12952.3000
2018-02-05_07-24-24-0960,         0.0917,         0.0764,         0.0000,        35.0000,        28.0000,        63.0000,         3.0000,     12961.5000
2018-02-05_07-24-24-6950,         0.0904,         0.0760,         2.0000,        35.0000,        31.0000,        66.0000,         1.0000,     12962.0000
2018-02-05_07-24-36-2620,         0.0912,         0.0761,         4.0000,        28.0000,        33.0000,        61.0000,         4.0000,     12971.2000
2018-02-05_07-24-36-8620,         0.0910,         0.0762,         1.0000,        26.0000,        34.0000,        60.0000,         1.0000,     12971.7000
2018-02-05_07-24-49-4810,         0.0932,         0.0758,         1.0000,        30.0000,        27.0000,        57.0000,         3.0000,     12981.8000
2018-02-05_07-24-50-0810,         0.0901,         0.0758,         1.0000,        29.0000,        34.0000,        63.0000,         3.0000,     12982.3000
2018-02-05_07-25-01-6970,         0.0920,         0.0760,         2.0000,        25.0000,        20.0000,        45.0000,         4.0000,     12991.6000
2018-02-05_07-25-02-2980,         0.0906,         0.0761,         2.0000,        30.0000,        30.0000,        60.0000,         3.0000,     12992.0000
2018-02-05_07-25-14-8150,         0.0899,         0.0761,         0.0000,        18.0000,        20.0000,        38.0000,         0.0000,     13002.0000
2018-02-05_07-25-15-4170,         0.0915,         0.0759,         3.0000,        31.0000,        28.0000,        59.0000,         5.0000,     13002.5000
2018-02-05_07-25-27-0330,         0.0900,         0.0760,         1.0000,        29.0000,        32.0000,        61.0000,         3.0000,     13011.8000
2018-02-05_07-25-27-5850,         0.0917,         0.0754,         3.0000,        34.0000,        29.0000,        63.0000,         0.0000,     13012.2000
2018-02-05_07-25-39-1500,         0.0907,         0.0757,         3.0000,        32.0000,        29.0000,        61.0000,         4.0000,     13021.4000
2018-02-05_07-25-39-7530,         0.0923,         0.0755,         6.0000,        37.0000,        27.0000,        64.0000,         5.0000,     13022.0000
2018-02-05_07-25-51-2690,         0.0914,         0.0760,         5.0000,        29.0000,        23.0000,        52.0000,         3.0000,     13031.1000
2018-02-05_07-25-51-8700,         0.0899,         0.0762,         3.0000,        28.0000,        29.0000,        57.0000,         2.0000,     13031.6000
2018-02-05_07-26-04-5860,         0.0907,         0.0759,         0.0000,        33.0000,        30.0000,        63.0000,         1.0000,     13041.8000
2018-02-05_07-26-05-1380,         0.0910,         0.0755,         3.0000,        31.0000,        32.0000,        63.0000,         3.0000,     13042.3000
2018-02-05_07-26-16-3540,         0.0903,         0.0758,         1.0000,        28.0000,        34.0000,        62.0000,         3.0000,     13051.2000
2018-02-05_07-26-16-9560,         0.0925,         0.0750,         2.0000,        35.0000,        19.0000,        54.0000,         2.0000,     13051.7000
2018-02-05_07-26-29-7730,         0.0909,         0.0757,         1.0000,        30.0000,        33.0000,        63.0000,         0.0000,     13061.9000
2018-02-05_07-26-30-3760,         0.0898,         0.0753,         0.0000,        25.0000,        25.0000,        50.0000,         4.0000,     13062.4000
2018-02-05_07-26-41-6890,         0.0920,         0.0754,         1.0000,        25.0000,        23.0000,        48.0000,         4.0000,     13071.4000
2018-02-05_07-26-42-2910,         0.0911,         0.0756,         0.0000,        33.0000,        27.0000,        60.0000,         3.0000,     13071.9000
2018-02-05_07-26-54-9090,         0.0909,         0.0759,         0.0000,        28.0000,        30.0000,        58.0000,         5.0000,     13082.0000
2018-02-05_07-26-55-5090,         0.0913,         0.0758,         0.0000,        26.0000,        29.0000,        55.0000,         4.0000,     13082.5000
2018-02-05_07-27-06-9760,         0.0908,         0.0755,         1.0000,        31.0000,        25.0000,        56.0000,         1.0000,     13091.6000
2018-02-05_07-27-07-5770,         0.0910,         0.0756,         3.0000,        30.0000,        33.0000,        63.0000,         5.0000,     13092.1000
2018-02-05_07-27-18-9950,         0.0893,         0.0755,         4.0000,        31.0000,        33.0000,        64.0000,         7.0000,     13101.2000
2018-02-05_07-27-19-5450,         0.0887,         0.0755,         1.0000,        31.0000,        21.0000,        52.0000,         4.0000,     13101.6000
2018-02-05_07-27-32-2620,         0.0910,         0.0759,         1.0000,        28.0000,        28.0000,        56.0000,         1.0000,     13111.8000
2018-02-05_07-27-32-8630,         0.0909,         0.0759,         2.0000,        26.0000,        29.0000,        55.0000,         2.0000,     13112.3000
2018-02-05_07-27-44-5280,         0.0904,         0.0760,         0.0000,        34.0000,        28.0000,        62.0000,         1.0000,     13121.6000
2018-02-05_07-27-45-1310,         0.0917,         0.0758,         0.0000,        27.0000,        31.0000,        58.0000,         1.0000,     13122.1000
2018-02-05_07-27-56-6470,         0.0898,         0.0755,         4.0000,        32.0000,        29.0000,        61.0000,         3.0000,     13131.3000
2018-02-05_07-27-57-2480,         0.0908,         0.0753,         0.0000,        32.0000,        26.0000,        58.0000,         1.0000,     13131.7000
2018-02-05_07-28-09-9650,         0.0898,         0.0760,         0.0000,        34.0000,        31.0000,        65.0000,         5.0000,     13141.9000
2018-02-05_07-28-10-5690,         0.0909,         0.0755,         3.0000,        30.0000,        34.0000,        64.0000,         0.0000,     13142.4000
2018-02-05_07-28-22-1350,         0.0911,         0.0755,         2.0000,        36.0000,        25.0000,        61.0000,         0.0000,     13151.6000
2018-02-05_07-28-22-7340,         0.0919,         0.0754,         5.0000,        35.0000,        22.0000,        57.0000,         1.0000,     13152.1000
2018-02-05_07-28-34-2000,         0.0914,         0.0761,         3.0000,        32.0000,        26.0000,        58.0000,         2.0000,     13161.3000
2018-02-05_07-28-34-8000,         0.0910,         0.0754,         1.0000,        32.0000,        33.0000,        65.0000,         3.0000,     13161.7000
2018-02-05_07-28-47-2690,         0.0916,         0.0750,         3.0000,        37.0000,        30.0000,        67.0000,         0.0000,     13171.7000
2018-02-05_07-28-47-8700,         0.0902,         0.0754,         1.0000,        31.0000,        30.0000,        61.0000,         3.0000,     13172.2000
2018-02-05_07-28-59-3860,         0.0903,         0.0755,         5.0000,        38.0000,        32.0000,        70.0000,         3.0000,     13181.4000
2018-02-05_07-29-00-0360,         0.0905,         0.0758,         0.0000,        28.0000,        34.0000,        62.0000,         1.0000,     13181.9000
2018-02-05_07-29-12-5040,         0.0907,         0.0756,         2.0000,        25.0000,        37.0000,        62.0000,         4.0000,     13191.9000
2018-02-05_07-29-13-1060,         0.0904,         0.0757,         0.0000,        28.0000,        31.0000,        59.0000,         0.0000,     13192.4000
2018-02-05_07-29-24-6720,         0.0898,         0.0760,         0.0000,        29.0000,        29.0000,        58.0000,         4.0000,     13201.6000
2018-02-05_07-29-25-2740,         0.0901,         0.0760,         2.0000,        36.0000,        31.0000,        67.0000,         7.0000,     13202.1000
2018-02-05_07-29-36-7890,         0.0895,         0.0760,         1.0000,        23.0000,        33.0000,        56.0000,         3.0000,     13211.3000
2018-02-05_07-29-37-3390,         0.0913,         0.0760,         0.0000,        23.0000,        36.0000,        59.0000,         4.0000,     13211.7000
2018-02-05_07-29-49-8580,         0.0898,         0.0760,         1.0000,        29.0000,        24.0000,        53.0000,         2.0000,     13221.7000
2018-02-05_07-29-50-5090,         0.0931,         0.0760,         4.0000,        34.0000,        33.0000,        67.0000,         4.0000,     13222.2000
2018-02-05_07-30-02-1760,         0.0908,         0.0761,         2.0000,        30.0000,        25.0000,        55.0000,         2.0000,     13231.6000
2018-02-05_07-30-02-8280,         0.0916,         0.0753,         3.0000,        34.0000,        30.0000,        64.0000,         7.0000,     13232.1000
2018-02-05_07-30-15-3470,         0.0910,         0.0760,         0.0000,        25.0000,        31.0000,        56.0000,         2.0000,     13242.1000
2018-02-05_07-30-15-9450,         0.0921,         0.0755,         1.0000,        31.0000,        21.0000,        52.0000,         0.0000,     13242.5000
2018-02-05_07-30-27-3600,         0.0925,         0.0760,         4.0000,        39.0000,        31.0000,        70.0000,         2.0000,     13251.7000
2018-02-05_07-30-27-9600,         0.0917,         0.0755,         3.0000,        32.0000,        31.0000,        63.0000,         6.0000,     13252.1000
2018-02-05_07-30-39-5290,         0.0901,         0.0755,         2.0000,        32.0000,        34.0000,        66.0000,         1.0000,     13261.4000
2018-02-05_07-30-40-1300,         0.0902,         0.0760,         2.0000,        27.0000,        33.0000,        60.0000,         3.0000,     13261.9000
2018-02-05_07-30-52-7470,         0.0891,         0.0759,         3.0000,        23.0000,        33.0000,        56.0000,         5.0000,     13271.9000
2018-02-05_07-30-53-3470,         0.0892,         0.0755,         0.0000,        19.0000,        28.0000,        47.0000,         1.0000,     13272.4000
2018-02-05_07-31-04-9630,         0.0915,         0.0759,         1.0000,        33.0000,        24.0000,        57.0000,         0.0000,     13281.7000
2018-02-05_07-31-05-5660,         0.0917,         0.0760,         1.0000,        29.0000,        37.0000,        66.0000,         3.0000,     13282.2000
2018-02-05_07-31-17-1330,         0.0908,         0.0755,         2.0000,        30.0000,        31.0000,        61.0000,         3.0000,     13291.4000
2018-02-05_07-31-17-7330,         0.0905,         0.0759,         1.0000,        32.0000,        31.0000,        63.0000,         2.0000,     13291.9000
2018-02-05_07-31-30-2010,         0.0922,         0.0754,         2.0000,        28.0000,        30.0000,        58.0000,         1.0000,     13301.9000
2018-02-05_07-31-30-8020,         0.0909,         0.0755,         2.0000,        36.0000,        29.0000,        65.0000,         5.0000,     13302.3000
2018-02-05_07-31-42-4200,         0.0899,         0.0759,         0.0000,        35.0000,        31.0000,        66.0000,         0.0000,     13311.6000
2018-02-05_07-31-43-0190,         0.0926,         0.0753,         2.0000,        35.0000,        21.0000,        56.0000,         8.0000,     13312.1000
2018-02-05_07-31-54-3840,         0.0917,         0.0759,         1.0000,        32.0000,        30.0000,        62.0000,         1.0000,     13321.2000
2018-02-05_07-31-54-9850,         0.0890,         0.0761,         1.0000,        21.0000,        20.0000,        41.0000,         3.0000,     13321.6000
2018-02-05_07-32-07-6550,         0.0918,         0.0762,         3.0000,        28.0000,        35.0000,        63.0000,         5.0000,     13331.8000
2018-02-05_07-32-08-2540,         0.0904,         0.0761,         2.0000,        26.0000,        36.0000,        62.0000,         3.0000,     13332.3000
2018-02-05_07-32-19-7720,         0.0894,         0.0761,         0.0000,        29.0000,        32.0000,        61.0000,         4.0000,     13341.5000
2018-02-05_07-32-20-4220,         0.0894,         0.0755,         4.0000,        30.0000,        25.0000,        55.0000,         1.0000,     13342.0000
2018-02-05_07-32-31-8890,         0.0911,         0.0754,         5.0000,        30.0000,        29.0000,        59.0000,         4.0000,     13351.1000
2018-02-05_07-32-32-4900,         0.0930,         0.0754,         4.0000,        30.0000,        32.0000,        62.0000,         3.0000,     13351.6000
2018-02-05_07-32-44-8080,         0.0909,         0.0755,         1.0000,        31.0000,        36.0000,        67.0000,         4.0000,     13361.4000
2018-02-05_07-32-45-4090,         0.0899,         0.0760,         0.0000,        21.0000,        34.0000,        55.0000,         2.0000,     13361.9000
2018-02-05_07-32-57-2270,         0.0898,         0.0754,         1.0000,        36.0000,        37.0000,        73.0000,         2.0000,     13371.4000
2018-02-05_07-32-57-8750,         0.0916,         0.0760,         4.0000,        34.0000,        30.0000,        64.0000,         4.0000,     13371.9000
2018-02-05_07-33-10-3430,         0.0900,         0.0755,         0.0000,        30.0000,        25.0000,        55.0000,         1.0000,     13381.9000
2018-02-05_07-33-10-9440,         0.0919,         0.0761,         1.0000,        29.0000,        33.0000,        62.0000,         3.0000,     13382.3000
2018-02-05_07-33-22-7110,         0.0912,         0.0756,         1.0000,        34.0000,        26.0000,        60.0000,         0.0000,     13391.7000
2018-02-05_07-33-23-3110,         0.0896,         0.0760,         0.0000,        25.0000,        31.0000,        56.0000,         5.0000,     13392.2000
2018-02-05_07-33-34-5770,         0.0912,         0.0758,         4.0000,        28.0000,        31.0000,        59.0000,         4.0000,     13401.2000
2018-02-05_07-33-35-1790,         0.0901,         0.0760,         0.0000,        23.0000,        36.0000,        59.0000,         3.0000,     13401.7000
2018-02-05_07-33-47-7970,         0.0905,         0.0760,         1.0000,        29.0000,        32.0000,        61.0000,         1.0000,     13411.8000
2018-02-05_07-33-48-3980,         0.0904,         0.0753,         1.0000,        32.0000,        27.0000,        59.0000,         2.0000,     13412.2000
2018-02-05_07-33-59-8130,         0.0913,         0.0760,         1.0000,        31.0000,        28.0000,        59.0000,         0.0000,     13421.3000
2018-02-05_07-34-00-4150,         0.0903,         0.0760,         1.0000,        35.0000,        30.0000,        65.0000,         1.0000,     13421.9000
2018-02-05_07-34-13-0330,         0.0921,         0.0761,         1.0000,        31.0000,        36.0000,        67.0000,         6.0000,     13431.9000
2018-02-05_07-34-13-5830,         0.0909,         0.0761,         1.0000,        33.0000,        38.0000,        71.0000,         0.0000,     13432.3000
2018-02-05_07-34-25-3530,         0.0914,         0.0761,         0.0000,        29.0000,        24.0000,        53.0000,         2.0000,     13441.8000
2018-02-05_07-34-25-9500,         0.0899,         0.0760,         0.0000,        30.0000,        32.0000,        62.0000,         3.0000,     13442.2000
2018-02-05_07-34-37-6660,         0.0901,         0.0761,         1.0000,        32.0000,        33.0000,        65.0000,         4.0000,     13451.6000
2018-02-05_07-34-38-2680,         0.0909,         0.0755,         2.0000,        33.0000,        35.0000,        68.0000,         0.0000,     13452.1000
2018-02-05_07-34-49-7840,         0.0909,         0.0754,         0.0000,        31.0000,        29.0000,        60.0000,         3.0000,     13461.3000
2018-02-05_07-34-50-3850,         0.0902,         0.0755,         4.0000,        28.0000,        23.0000,        51.0000,         2.0000,     13461.7000
2018-02-05_07-35-02-1510,         0.0888,         0.0761,         4.0000,        25.0000,        25.0000,        50.0000,         7.0000,     13471.1000
2018-02-05_07-35-02-7540,         0.0906,         0.0760,         2.0000,        24.0000,        30.0000,        54.0000,         2.0000,     13471.6000
2018-02-05_07-35-15-7220,         0.0924,         0.0761,         1.0000,        31.0000,        32.0000,        63.0000,         3.0000,     13482.0000
2018-02-05_07-35-16-2740,         0.0891,         0.0755,         2.0000,        26.0000,        21.0000,        47.0000,         5.0000,     13482.4000
2018-02-05_07-35-27-8400,         0.0914,         0.0760,         1.0000,        30.0000,        32.0000,        62.0000,         0.0000,     13491.7000
2018-02-05_07-35-28-4910,         0.0898,         0.0755,         2.0000,        32.0000,        27.0000,        59.0000,         5.0000,     13492.2000
2018-02-05_07-35-39-7560,         0.0907,         0.0759,         1.0000,        28.0000,        23.0000,        51.0000,         1.0000,     13501.2000
2018-02-05_07-35-40-4080,         0.0907,         0.0760,         1.0000,        31.0000,        27.0000,        58.0000,         3.0000,     13501.7000
2018-02-05_07-35-52-9750,         0.0906,         0.0760,         1.0000,        29.0000,        34.0000,        63.0000,         0.0000,     13511.7000
2018-02-05_07-35-53-5260,         0.0901,         0.0754,         2.0000,        33.0000,        38.0000,        71.0000,         2.0000,     13512.2000
2018-02-05_07-36-05-1920,         0.0915,         0.0759,         3.0000,        29.0000,        29.0000,        58.0000,         3.0000,     13521.5000
2018-02-05_07-36-05-7930,         0.0888,         0.0759,         0.0000,        31.0000,        27.0000,        58.0000,         2.0000,     13522.0000
2018-02-05_07-36-18-2100,         0.0908,         0.0761,         2.0000,        28.0000,        30.0000,        58.0000,         5.0000,     13531.9000
2018-02-05_07-36-18-8110,         0.0917,         0.0759,         1.0000,        36.0000,        31.0000,        67.0000,         2.0000,     13532.4000
2018-02-05_07-36-30-5780,         0.0908,         0.0755,         6.0000,        41.0000,        30.0000,        71.0000,         2.0000,     13541.8000
2018-02-05_07-36-31-1800,         0.0902,         0.0760,         5.0000,        32.0000,        34.0000,        66.0000,         2.0000,     13542.2000
2018-02-05_07-36-42-3940,         0.0913,         0.0755,         0.0000,        28.0000,        25.0000,        53.0000,         2.0000,     13551.2000
2018-02-05_07-36-42-9480,         0.0921,         0.0759,         1.0000,        39.0000,        33.0000,        72.0000,         5.0000,     13551.6000
2018-02-05_07-36-55-5150,         0.0906,         0.0761,         1.0000,        25.0000,        33.0000,        58.0000,         0.0000,     13561.7000
2018-02-05_07-36-56-0650,         0.0912,         0.0760,         0.0000,        31.0000,        31.0000,        62.0000,         2.0000,     13562.1000
2018-02-05_07-37-07-9320,         0.0907,         0.0760,         0.0000,        34.0000,        32.0000,        66.0000,         2.0000,     13571.6000
2018-02-05_07-37-08-5330,         0.0905,         0.0759,         2.0000,        26.0000,        24.0000,        50.0000,         2.0000,     13572.1000
2018-02-05_07-37-20-1980,         0.0908,         0.0760,         5.0000,        32.0000,        32.0000,        64.0000,         2.0000,     13581.4000
2018-02-05_07-37-20-7990,         0.0901,         0.0760,         0.0000,        27.0000,        33.0000,        60.0000,         2.0000,     13581.9000
2018-02-05_07-37-33-4680,         0.0916,         0.0756,         0.0000,        32.0000,        27.0000,        59.0000,         2.0000,     13592.0000
2018-02-05_07-37-34-0690,         0.0903,         0.0754,         0.0000,        35.0000,        30.0000,        65.0000,         1.0000,     13592.5000
2018-02-05_07-37-45-3840,         0.0922,         0.0754,         0.0000,        32.0000,        39.0000,        71.0000,         1.0000,     13601.5000
2018-02-05_07-37-45-9860,         0.0917,         0.0757,         1.0000,        27.0000,        31.0000,        58.0000,         1.0000,     13602.0000
2018-02-05_07-37-58-5530,         0.0918,         0.0758,         1.0000,        33.0000,        28.0000,        61.0000,         2.0000,     13612.0000
2018-02-05_07-37-59-1530,         0.0901,         0.0760,         2.0000,        32.0000,        39.0000,        71.0000,         6.0000,     13612.5000
2018-02-05_07-38-10-9220,         0.0891,         0.0760,         3.0000,        32.0000,        28.0000,        60.0000,         1.0000,     13621.9000
2018-02-05_07-38-11-5230,         0.0912,         0.0755,         0.0000,        34.0000,        30.0000,        64.0000,         2.0000,     13622.4000
2018-02-05_07-38-22-7380,         0.0912,         0.0760,         3.0000,        30.0000,        29.0000,        59.0000,         3.0000,     13631.4000
2018-02-05_07-38-23-3410,         0.0902,         0.0755,         3.0000,        28.0000,        33.0000,        61.0000,         1.0000,     13631.8000
2018-02-05_07-38-35-9570,         0.0913,         0.0761,         1.0000,        30.0000,        30.0000,        60.0000,         3.0000,     13641.9000
2018-02-05_07-38-36-5070,         0.0927,         0.0759,         3.0000,        31.0000,        31.0000,        62.0000,         2.0000,     13642.3000
2018-02-05_07-38-48-1250,         0.0894,         0.0755,         1.0000,        33.0000,        33.0000,        66.0000,         8.0000,     13651.6000
2018-02-05_07-38-48-7260,         0.0906,         0.0754,         1.0000,        35.0000,        33.0000,        68.0000,         3.0000,     13652.1000
2018-02-05_07-39-01-0920,         0.0915,         0.0751,         1.0000,        35.0000,        25.0000,        60.0000,         4.0000,     13662.0000
2018-02-05_07-39-01-6930,         0.0907,         0.0759,         2.0000,        39.0000,        28.0000,        67.0000,         2.0000,     13662.5000
2018-02-05_07-39-13-1590,         0.0902,         0.0754,         4.0000,        25.0000,        31.0000,        56.0000,         2.0000,     13671.6000
2018-02-05_07-39-13-7600,         0.0907,         0.0760,         1.0000,        26.0000,        29.0000,        55.0000,         3.0000,     13672.1000
2018-02-05_07-39-25-1270,         0.0917,         0.0760,         2.0000,        32.0000,        34.0000,        66.0000,         2.0000,     13681.2000
2018-02-05_07-39-25-6800,         0.0897,         0.0755,         0.0000,        35.0000,         8.0000,        43.0000,         0.0000,     13681.6000
2018-02-05_07-39-38-2460,         0.0910,         0.0755,         1.0000,        27.0000,        26.0000,        53.0000,         0.0000,     13691.7000
2018-02-05_07-39-38-7980,         0.0905,         0.0759,         0.0000,        35.0000,        27.0000,        62.0000,         3.0000,     13692.1000
2018-02-05_07-39-50-7660,         0.0897,         0.0761,         2.0000,        29.0000,        31.0000,        60.0000,         3.0000,     13701.6000
2018-02-05_07-39-51-3650,         0.0903,         0.0758,         2.0000,        33.0000,        30.0000,        63.0000,         1.0000,     13702.2000
2018-02-05_07-40-02-9810,         0.0907,         0.0754,         0.0000,        30.0000,        31.0000,        61.0000,         2.0000,     13711.4000
2018-02-05_07-40-03-5800,         0.0920,         0.0761,         0.0000,        27.0000,        28.0000,        55.0000,         2.0000,     13711.9000
2018-02-05_07-40-16-0510,         0.0908,         0.0755,         1.0000,        31.0000,        29.0000,        60.0000,         4.0000,     13721.8000
2018-02-05_07-40-16-6500,         0.0916,         0.0761,         0.0000,        32.0000,        30.0000,        62.0000,         1.0000,     13722.3000
2018-02-05_07-40-28-4670,         0.0921,         0.0761,         3.0000,        29.0000,        31.0000,        60.0000,         2.0000,     13731.7000
2018-02-05_07-40-29-0690,         0.0913,         0.0754,         4.0000,        32.0000,        35.0000,        67.0000,         4.0000,     13732.2000
2018-02-05_07-40-40-3840,         0.0906,         0.0760,         6.0000,        35.0000,        30.0000,        65.0000,         7.0000,     13741.3000
2018-02-05_07-40-40-9850,         0.0883,         0.0761,         0.0000,        28.0000,        29.0000,        57.0000,         2.0000,     13741.8000
2018-02-05_07-40-53-5020,         0.0905,         0.0754,         1.0000,        34.0000,        33.0000,        67.0000,         5.0000,     13751.8000
2018-02-05_07-40-54-1030,         0.0913,         0.0759,         1.0000,        26.0000,        27.0000,        53.0000,         0.0000,     13752.2000
2018-02-05_07-41-05-4190,         0.0905,         0.0761,         0.0000,        20.0000,        36.0000,        56.0000,         6.0000,     13761.3000
2018-02-05_07-41-05-9720,         0.0915,         0.0760,         1.0000,        25.0000,        29.0000,        54.0000,         0.0000,     13761.7000
2018-02-05_07-41-18-5890,         0.0905,         0.0757,         0.0000,        36.0000,        31.0000,        67.0000,         1.0000,     13771.8000
2018-02-05_07-41-19-1890,         0.0893,         0.0755,         0.0000,        29.0000,        18.0000,        47.0000,         2.0000,     13772.3000
2018-02-05_07-41-30-5560,         0.0914,         0.0753,         1.0000,        31.0000,        23.0000,        54.0000,         2.0000,     13781.4000
2018-02-05_07-41-31-1550,         0.0898,         0.0761,         0.0000,        21.0000,        31.0000,        52.0000,         1.0000,     13781.8000
2018-02-05_07-41-43-7740,         0.0919,         0.0756,         1.0000,        27.0000,        29.0000,        56.0000,         3.0000,     13791.9000
2018-02-05_07-41-44-3750,         0.0905,         0.0758,         1.0000,        34.0000,        25.0000,        59.0000,         1.0000,     13792.4000
2018-02-05_07-41-55-9430,         0.0916,         0.0759,         3.0000,        35.0000,        30.0000,        65.0000,         5.0000,     13801.6000
2018-02-05_07-41-56-5430,         0.0906,         0.0758,         3.0000,        30.0000,        24.0000,        54.0000,         5.0000,     13802.1000
2018-02-05_07-42-08-8090,         0.0901,         0.0755,         3.0000,        32.0000,        29.0000,        61.0000,         3.0000,     13811.9000
2018-02-05_07-42-09-4110,         0.0897,         0.0754,         2.0000,        35.0000,        35.0000,        70.0000,         0.0000,     13812.4000
2018-02-05_07-42-21-2280,         0.0914,         0.0757,         1.0000,        26.0000,        31.0000,        57.0000,         1.0000,     13821.8000
2018-02-05_07-42-21-8290,         0.0910,         0.0754,         1.0000,        35.0000,        32.0000,        67.0000,         2.0000,     13822.3000
2018-02-05_07-42-33-0440,         0.0927,         0.0755,         0.0000,        34.0000,        28.0000,        62.0000,         5.0000,     13831.3000
2018-02-05_07-42-33-6460,         0.0911,         0.0760,         0.0000,        28.0000,        35.0000,        63.0000,         2.0000,     13831.7000
2018-02-05_07-42-46-1120,         0.0891,         0.0760,         1.0000,        34.0000,        32.0000,        66.0000,         3.0000,     13841.7000
2018-02-05_07-42-46-7140,         0.0923,         0.0760,         2.0000,        32.0000,        29.0000,        61.0000,         5.0000,     13842.2000
2018-02-05_07-42-58-4290,         0.0909,         0.0754,         2.0000,        29.0000,        32.0000,        61.0000,         3.0000,     13851.6000
